OTU,Sample,Common,Gender,Abundance,Phylum,Class,Order,Family,Genus,Species
ASV7,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV70,S23,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV72,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV74,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV75,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV76,S23,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV77,S23,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV78,S23,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV79,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV8,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV80,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV81,S23,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV9,S24,MRBD,M,4002,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV10,S24,MRBD,M,3253,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV11,S24,MRBD,M,2898,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV12,S24,MRBD,M,2424,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV15,S24,MRBD,M,1403,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV19,S24,MRBD,M,1161,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV16,S24,MRBD,M,1156,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV23,S24,MRBD,M,894,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV26,S24,MRBD,M,789,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV25,S24,MRBD,M,778,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV27,S24,MRBD,M,652,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV28,S24,MRBD,M,620,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV30,S24,MRBD,M,552,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV29,S24,MRBD,M,512,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV31,S24,MRBD,M,510,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV13,S24,MRBD,M,473,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV18,S24,MRBD,M,449,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV34,S24,MRBD,M,435,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV21,S24,MRBD,M,377,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV40,S24,MRBD,M,342,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV37,S24,MRBD,M,334,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV60,S24,MRBD,M,333,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV24,S24,MRBD,M,328,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV43,S24,MRBD,M,309,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV44,S24,MRBD,M,291,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV61,S24,MRBD,M,276,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV51,S24,MRBD,M,223,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV5,S24,MRBD,M,146,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV67,S24,MRBD,M,19,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV1,S24,MRBD,M,18,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV71,S24,MRBD,M,13,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV14,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV17,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV2,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV20,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV22,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV3,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV32,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV33,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV35,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV36,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV38,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV39,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV4,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV41,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV42,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV45,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV46,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV47,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV48,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV49,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV50,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV52,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV53,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV54,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV55,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV56,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV57,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV58,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV59,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV6,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV62,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV63,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV64,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV65,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV66,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV68,S24,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV69,S24,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV7,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV70,S24,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV72,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV73,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV74,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV75,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV76,S24,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV77,S24,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV78,S24,MRBD,M,0,Arthropoda,Insecta,,,insect,
ASV79,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV8,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV80,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV81,S24,MRBD,M,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV14,S3,BHC,F,4910,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV17,S3,BHC,F,3971,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV20,S3,BHC,F,3557,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV22,S3,BHC,F,3020,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV36,S3,BHC,F,1521,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV38,S3,BHC,F,1228,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV41,S3,BHC,F,1151,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV2,S3,BHC,F,142,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV1,S3,BHC,F,76,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV7,S3,BHC,F,75,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV3,S3,BHC,F,53,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV10,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV11,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV12,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV13,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV15,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV16,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV18,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV19,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV21,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV23,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV24,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV25,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV26,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV27,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV28,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV29,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV30,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV31,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV32,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV33,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV34,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV35,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV37,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV39,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV4,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV40,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV42,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV43,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV44,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV45,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV46,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV47,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV48,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV49,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV5,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV50,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV51,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV52,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV53,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV54,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV55,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV56,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV57,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV58,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV59,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV6,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV60,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV61,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV62,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV63,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV64,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV65,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV66,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV67,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV68,S3,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV69,S3,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV70,S3,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV71,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV72,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV73,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV74,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV75,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV76,S3,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV77,S3,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV78,S3,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV79,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV8,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV80,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV81,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV9,S3,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV1,S4,BHC,F,3367,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV3,S4,BHC,F,3078,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV4,S4,BHC,F,2717,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV7,S4,BHC,F,2494,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV2,S4,BHC,F,115,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV8,S4,BHC,F,54,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV74,S4,BHC,F,34,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV72,S4,BHC,F,14,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV10,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV11,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV12,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV13,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV14,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV15,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV16,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV17,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV18,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV19,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV20,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV21,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV22,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,raneyi
ASV23,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV24,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV25,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV26,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV27,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV28,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV29,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV30,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV31,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV32,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV33,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV34,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV35,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV36,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV37,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV38,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV39,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV40,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV41,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,
ASV42,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV43,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV44,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV45,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV46,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV47,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV48,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV49,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV5,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV50,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV51,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV52,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV53,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV54,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV55,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV56,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV57,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV58,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV59,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,
ASV6,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV60,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV61,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV62,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV63,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV64,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV65,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV66,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Campostoma,anomalum
ASV67,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV68,S4,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV69,S4,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV70,S4,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV71,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV73,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV75,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV76,S4,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV77,S4,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV78,S4,BHC,F,0,Arthropoda,Insecta,,,insect,
ASV79,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV80,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Clinostomus,
ASV81,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luxilus,
ASV9,S4,BHC,F,0,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Chrosomus,oreas
ASV1,S5,BHC,F,7549,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
ASV3,S5,BHC,F,6598,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Nocomis,platyrhynchus
